date,ticker,price
2019-12-31,NVDA,5.86
2019-12-31,PG,107.56
2019-12-31,XOM,52.81
2020-01-02,AAPL,72.47
2020-01-02,AMZN,94.9
2020-01-02,GOOGL,67.92
2020-01-02,JNJ,123.29
2020-01-02,JPM,119.04
2020-01-02,META,208.32
2020-01-02,MSFT,152.51
2020-01-02,NVDA,5.97
2020-01-02,PG,106.27
2020-01-02,XOM,53.66
2020-01-03,AAPL,71.76
2020-01-03,AMZN,93.75
2020-01-03,GOOGL,67.57
2020-01-03,JNJ,121.86
2020-01-03,JPM,117.47
2020-01-03,META,207.22
2020-01-03,MSFT,150.61
2020-01-03,NVDA,5.88
2020-01-03,PG,105.56
2020-01-03,XOM,53.23
2020-01-06,AAPL,72.34
2020-01-06,AMZN,95.14
2020-01-06,GOOGL,69.37
2020-01-06,JNJ,121.71
2020-01-06,JPM,117.37
2020-01-06,META,211.13
2020-01-06,MSFT,151.0
2020-01-06,NVDA,5.9
2020-01-06,PG,105.7
2020-01-06,XOM,53.64
2020-01-07,AAPL,72.0
2020-01-07,AMZN,95.34
2020-01-07,GOOGL,69.23
2020-01-07,JNJ,122.45
2020-01-07,JPM,115.38
2020-01-07,META,211.58
2020-01-07,MSFT,149.62
2020-01-07,NVDA,5.97
2020-01-07,PG,105.05
2020-01-07,XOM,53.2
2020-01-08,AAPL,73.15
2020-01-08,AMZN,94.6
2020-01-08,GOOGL,69.73
2020-01-08,JNJ,122.44
2020-01-08,JPM,116.28
2020-01-08,META,213.73
2020-01-08,MSFT,152.0
2020-01-08,NVDA,5.98
2020-01-08,PG,105.5
2020-01-08,XOM,52.4
2020-01-09,AAPL,74.71
2020-01-09,AMZN,95.05
2020-01-09,GOOGL,70.46
2020-01-09,JNJ,122.8
2020-01-09,JPM,116.7
2020-01-09,META,216.79
2020-01-09,MSFT,153.9
2020-01-09,NVDA,6.05
2020-01-09,PG,106.65
2020-01-09,XOM,52.8
2020-01-10,AAPL,74.88
2020-01-10,AMZN,94.16
2020-01-10,GOOGL,70.91
2020-01-10,JNJ,122.52
2020-01-10,JPM,115.54
2020-01-10,META,216.55
2020-01-10,MSFT,153.19
2020-01-10,NVDA,6.08
2020-01-10,PG,106.76
2020-01-10,XOM,52.33
2020-01-13,AAPL,76.48
2020-01-13,AMZN,94.57
2020-01-13,GOOGL,71.46
2020-01-13,JNJ,123.06
2020-01-13,JPM,116.5
2020-01-13,META,220.37
2020-01-13,MSFT,155.03
2020-01-13,NVDA,6.27
2020-01-13,PG,107.54
2020-01-13,XOM,52.83
2020-01-14,AAPL,75.44
2020-01-14,AMZN,93.47
2020-01-14,GOOGL,70.99
2020-01-14,JNJ,123.75
2020-01-14,JPM,117.86
2020-01-14,META,217.54
2020-01-14,MSFT,153.94
2020-01-14,NVDA,6.15
2020-01-14,PG,107.38
2020-01-14,XOM,52.38
2020-01-15,AAPL,75.12
2020-01-15,AMZN,93.1
2020-01-15,GOOGL,71.42
2020-01-15,JNJ,124.17
2020-01-15,JPM,116.09
2020-01-15,META,219.62
2020-01-15,MSFT,154.94
2020-01-15,NVDA,6.11
2020-01-15,PG,108.47
2020-01-15,XOM,52.29
2020-01-16,AAPL,76.06
2020-01-16,AMZN,93.9
2020-01-16,GOOGL,71.96
2020-01-16,JNJ,125.17
2020-01-16,JPM,116.54
2020-01-16,META,220.23
2020-01-16,MSFT,157.78
2020-01-16,NVDA,6.2
2020-01-16,PG,108.56
2020-01-16,XOM,52.09
2020-01-17,AAPL,76.9
2020-01-17,AMZN,93.24
2020-01-17,GOOGL,73.42
2020-01-17,JNJ,125.99
2020-01-17,JPM,117.35
2020-01-17,META,220.6
2020-01-17,MSFT,158.66
2020-01-17,NVDA,6.2
2020-01-17,PG,108.86
2020-01-17,XOM,51.89
2020-01-21,AAPL,76.38
2020-01-21,AMZN,94.6
2020-01-21,GOOGL,73.56
2020-01-21,JNJ,126.08
2020-01-21,JPM,116.19
2020-01-21,META,219.9
2020-01-21,MSFT,158.09
2020-01-21,NVDA,6.17
2020-01-21,PG,108.58
2020-01-21,XOM,51.15
2020-01-22,AAPL,76.65
2020-01-22,AMZN,94.37
2020-01-22,GOOGL,73.64
2020-01-22,JNJ,125.22
2020-01-22,JPM,116.06
2020-01-22,META,219.78
2020-01-22,MSFT,157.33
2020-01-22,NVDA,6.22
2020-01-22,PG,108.77
2020-01-22,XOM,50.85
2020-01-23,AAPL,77.02
2020-01-23,AMZN,94.23
2020-01-23,GOOGL,73.68
2020-01-23,JNJ,125.45
2020-01-23,JPM,115.94
2020-01-23,META,218.24
2020-01-23,MSFT,158.3
2020-01-23,NVDA,6.29
2020-01-23,PG,108.27
2020-01-23,XOM,50.54
2020-01-24,AAPL,76.8
2020-01-24,AMZN,93.08
2020-01-24,GOOGL,72.76
2020-01-24,JNJ,125.28
2020-01-24,JPM,113.06
2020-01-24,META,216.43
2020-01-24,MSFT,156.7
2020-01-24,NVDA,6.23
2020-01-24,PG,108.4
2020-01-24,XOM,50.2
2020-01-27,AAPL,74.54
2020-01-27,AMZN,91.42
2020-01-27,GOOGL,71.05
2020-01-27,JNJ,125.64
2020-01-27,JPM,112.11
2020-01-27,META,213.38
2020-01-27,MSFT,154.08
2020-01-27,NVDA,5.98
2020-01-27,PG,108.88
2020-01-27,XOM,49.0
2020-01-28,AAPL,76.65
2020-01-28,AMZN,92.66
2020-01-28,GOOGL,71.98
2020-01-28,JNJ,126.27
2020-01-28,JPM,114.15
2020-01-28,META,216.28
2020-01-28,MSFT,157.1
2020-01-28,NVDA,6.17
2020-01-28,PG,109.17
2020-01-28,XOM,48.93
2020-01-29,AAPL,78.26
2020-01-29,AMZN,92.9
2020-01-29,GOOGL,72.29
2020-01-29,JNJ,127.15
2020-01-29,JPM,113.98
2020-01-29,META,221.68
2020-01-29,MSFT,159.55
2020-01-29,NVDA,6.11
2020-01-29,PG,108.33
2020-01-29,XOM,48.52
2020-01-30,AAPL,78.14
2020-01-30,AMZN,93.53
2020-01-30,GOOGL,72.17
2020-01-30,JNJ,127.0
2020-01-30,JPM,115.39
2020-01-30,META,208.08
2020-01-30,MSFT,164.05
2020-01-30,NVDA,6.12
2020-01-30,PG,109.1
2020-01-30,XOM,49.04
2020-01-31,AAPL,74.68
2020-01-31,AMZN,100.44
2020-01-31,GOOGL,71.1
2020-01-31,JNJ,125.74
2020-01-31,JPM,112.39
2020-01-31,META,200.51
2020-01-31,MSFT,161.63
2020-01-31,NVDA,5.88
2020-01-31,PG,107.95
2020-01-31,XOM,47.02
2020-02-03,AAPL,74.47
2020-02-03,AMZN,100.21
2020-02-03,GOOGL,73.57
2020-02-03,JNJ,126.84
2020-02-03,JPM,113.25
2020-02-03,META,202.77
2020-02-03,MSFT,165.57
2020-02-03,NVDA,5.98
2020-02-03,PG,108.38
2020-02-03,XOM,45.96
2020-02-04,AAPL,76.93
2020-02-04,AMZN,102.48
2020-02-04,GOOGL,71.73
2020-02-04,JNJ,128.05
2020-02-04,JPM,114.88
2020-02-04,META,208.37
2020-02-04,MSFT,171.02
2020-02-04,NVDA,6.15
2020-02-04,PG,108.85
2020-02-04,XOM,45.39
2020-02-05,AAPL,77.56
2020-02-05,AMZN,101.99
2020-02-05,GOOGL,71.76
2020-02-05,JNJ,130.06
2020-02-05,JPM,116.83
2020-02-05,META,208.65
2020-02-05,MSFT,170.81
2020-02-05,NVDA,6.24
2020-02-05,PG,109.85
2020-02-05,XOM,47.48
2020-02-06,AAPL,78.47
2020-02-06,AMZN,102.51
2020-02-06,GOOGL,73.25
2020-02-06,JNJ,129.68
2020-02-06,JPM,116.85
2020-02-06,META,209.39
2020-02-06,MSFT,174.35
2020-02-06,NVDA,6.33
2020-02-06,PG,110.14
2020-02-06,XOM,46.83
2020-02-07,AAPL,77.4
2020-02-07,AMZN,103.96
2020-02-07,GOOGL,73.4
2020-02-07,JNJ,128.29
2020-02-07,JPM,116.47
2020-02-07,META,210.86
2020-02-07,MSFT,174.6
2020-02-07,NVDA,6.26
2020-02-07,PG,109.22
2020-02-07,XOM,46.52
2020-02-10,AAPL,77.77
2020-02-10,AMZN,106.7
2020-02-10,GOOGL,74.87
2020-02-10,JNJ,128.27
2020-02-10,JPM,116.96
2020-02-10,META,211.58
2020-02-10,MSFT,179.17
2020-02-10,NVDA,6.55
2020-02-10,PG,109.3
2020-02-10,XOM,46.03
2020-02-11,AAPL,77.3
2020-02-11,AMZN,107.54
2020-02-11,GOOGL,74.94
2020-02-11,JNJ,128.37
2020-02-11,JPM,117.18
2020-02-11,META,205.75
2020-02-11,MSFT,175.12
2020-02-11,NVDA,6.67
2020-02-11,PG,107.55
2020-02-11,XOM,46.47
2020-02-12,AAPL,79.13
2020-02-12,AMZN,108.0
2020-02-12,GOOGL,75.36
2020-02-12,JNJ,127.61
2020-02-12,JPM,117.18
2020-02-12,META,209.3
2020-02-12,MSFT,175.38
2020-02-12,NVDA,6.78
2020-02-12,PG,106.94
2020-02-12,XOM,47.04
2020-02-13,AAPL,78.57
2020-02-13,AMZN,107.49
2020-02-13,GOOGL,75.1
2020-02-13,JNJ,126.77
2020-02-13,JPM,117.07
2020-02-13,META,211.66
2020-02-13,MSFT,174.43
2020-02-13,NVDA,6.74
2020-02-13,PG,108.25
2020-02-13,XOM,46.78
2020-02-14,AAPL,78.59
2020-02-14,AMZN,106.74
2020-02-14,GOOGL,75.37
2020-02-14,JNJ,126.8
2020-02-14,JPM,116.72
2020-02-14,META,212.69
2020-02-14,MSFT,175.99
2020-02-14,NVDA,7.21
2020-02-14,PG,109.27
2020-02-14,XOM,46.56
2020-02-18,AAPL,77.15
2020-02-18,AMZN,107.78
2020-02-18,GOOGL,75.4
2020-02-18,JNJ,125.97
2020-02-18,JPM,115.17
2020-02-18,META,216.29
2020-02-18,MSFT,177.77
2020-02-18,NVDA,7.38
2020-02-18,PG,108.17
2020-02-18,XOM,45.97
2020-02-19,AAPL,78.27
2020-02-19,AMZN,108.51
2020-02-19,GOOGL,75.67
2020-02-19,JNJ,125.8
2020-02-19,JPM,116.74
2020-02-19,META,215.98
2020-02-19,MSFT,178.3
2020-02-19,NVDA,7.83
2020-02-19,PG,108.66
2020-02-19,XOM,46.32
2020-02-20,AAPL,77.47
2020-02-20,AMZN,107.65
2020-02-20,GOOGL,75.28
2020-02-20,JNJ,125.32
2020-02-20,JPM,116.74
2020-02-20,META,213.09
2020-02-20,MSFT,175.58
2020-02-20,NVDA,7.68
2020-02-20,PG,109.65
2020-02-20,XOM,45.96
2020-02-21,AAPL,75.71
2020-02-21,AMZN,104.8
2020-02-21,GOOGL,73.62
2020-02-21,JNJ,126.63
2020-02-21,JPM,115.32
2020-02-21,META,208.72
2020-02-21,MSFT,170.03
2020-02-21,NVDA,7.32
2020-02-21,PG,109.75
2020-02-21,XOM,45.4
2020-02-24,AAPL,72.12
2020-02-24,AMZN,100.46
2020-02-24,GOOGL,70.46
2020-02-24,JNJ,124.03
2020-02-24,JPM,112.22
2020-02-24,META,199.33
2020-02-24,MSFT,162.7
2020-02-24,NVDA,6.8
2020-02-24,PG,106.81
2020-02-24,XOM,43.27
2020-02-25,AAPL,69.67
2020-02-25,AMZN,98.64
2020-02-25,GOOGL,68.8
2020-02-25,JNJ,122.95
2020-02-25,JPM,107.21
2020-02-25,META,195.41
2020-02-25,MSFT,160.02
2020-02-25,NVDA,6.52
2020-02-25,PG,105.19
2020-02-25,XOM,41.61
2020-02-26,AAPL,70.78
2020-02-26,AMZN,98.98
2020-02-26,GOOGL,69.0
2020-02-26,JNJ,122.13
2020-02-26,JPM,107.53
2020-02-26,META,195.83
2020-02-26,MSFT,162.01
2020-02-26,NVDA,6.66
2020-02-26,PG,104.09
2020-02-26,XOM,40.7
2020-02-27,AAPL,66.15
2020-02-27,AMZN,94.21
2020-02-27,GOOGL,65.25
2020-02-27,JNJ,118.25
2020-02-27,JPM,103.06
2020-02-27,META,188.43
2020-02-27,MSFT,150.6
2020-02-27,NVDA,6.29
2020-02-27,PG,98.32
2020-02-27,XOM,38.25
2020-02-28,AAPL,66.11
2020-02-28,AMZN,94.19
2020-02-28,GOOGL,66.46
2020-02-28,JNJ,114.31
2020-02-28,JPM,98.59
2020-02-28,META,191.13
2020-02-28,MSFT,154.25
2020-02-28,NVDA,6.73
2020-02-28,PG,98.09
2020-02-28,XOM,39.49
2020-03-02,AAPL,72.27
2020-03-02,AMZN,97.7
2020-03-02,GOOGL,68.8
2020-03-02,JNJ,119.02
2020-03-02,JPM,103.18
2020-03-02,META,195.08
2020-03-02,MSFT,164.51
2020-03-02,NVDA,6.88
2020-03-02,PG,103.57
2020-03-02,XOM,41.37
2020-03-03,AAPL,69.97
2020-03-03,AMZN,95.45
2020-03-03,GOOGL,66.38
2020-03-03,JNJ,115.25
2020-03-03,JPM,99.31
2020-03-03,META,184.6
2020-03-03,MSFT,156.63
2020-03-03,NVDA,6.62
2020-03-03,PG,102.37
2020-03-03,XOM,39.38
2020-03-04,AAPL,73.22
2020-03-04,AMZN,98.79
2020-03-04,GOOGL,68.56
2020-03-04,JNJ,121.96
2020-03-04,JPM,101.77
2020-03-04,META,190.43
2020-03-04,MSFT,162.38
2020-03-04,NVDA,7.09
2020-03-04,PG,107.85
2020-03-04,XOM,40.24
2020-03-05,AAPL,70.84
2020-03-05,AMZN,96.2
2020-03-05,GOOGL,65.25
2020-03-05,JNJ,120.71
2020-03-05,JPM,96.77
2020-03-05,META,183.89
2020-03-05,MSFT,158.3
2020-03-05,NVDA,6.81
2020-03-05,PG,105.36
2020-03-05,XOM,38.47
2020-03-06,AAPL,69.9
2020-03-06,AMZN,95.05
2020-03-06,GOOGL,64.3
2020-03-06,JNJ,120.73
2020-03-06,JPM,91.77
2020-03-06,META,179.83
2020-03-06,MSFT,153.83
2020-03-06,NVDA,6.63
2020-03-06,PG,105.39
2020-03-06,XOM,36.61
2020-03-09,AAPL,64.37
2020-03-09,AMZN,90.03
2020-03-09,GOOGL,60.33
2020-03-09,JNJ,115.98
2020-03-09,JPM,79.34
2020-03-09,META,168.32
2020-03-09,MSFT,143.4
2020-03-09,NVDA,6.11
2020-03-09,PG,100.54
2020-03-09,XOM,32.14
2020-03-10,AAPL,69.01
2020-03-10,AMZN,94.59
2020-03-10,GOOGL,63.28
2020-03-10,JNJ,120.4
2020-03-10,JPM,85.51
2020-03-10,META,176.95
2020-03-10,MSFT,153.21
2020-03-10,NVDA,6.5
2020-03-10,PG,104.43
2020-03-10,XOM,33.33
2020-03-11,AAPL,66.61
2020-03-11,AMZN,91.04
2020-03-11,GOOGL,60.09
2020-03-11,JNJ,112.03
2020-03-11,JPM,81.48
2020-03-11,META,169.06
2020-03-11,MSFT,146.27
2020-03-11,NVDA,6.14
2020-03-11,PG,96.67
2020-03-11,XOM,32.23
2020-03-12,AAPL,60.03
2020-03-12,AMZN,83.83
2020-03-12,GOOGL,55.16
2020-03-12,JNJ,106.6
2020-03-12,JPM,74.76
2020-03-12,META,153.4
2020-03-12,MSFT,132.4
2020-03-12,NVDA,5.39
2020-03-12,PG,88.22
2020-03-12,XOM,28.54
2020-03-13,AAPL,67.23
2020-03-13,AMZN,89.25
2020-03-13,GOOGL,60.26
2020-03-13,JNJ,114.15
2020-03-13,JPM,88.23
2020-03-13,META,169.1
2020-03-13,MSFT,151.22
2020-03-13,NVDA,6.0
2020-03-13,PG,98.81
2020-03-13,XOM,29.27
2020-03-16,AAPL,58.58
2020-03-16,AMZN,84.46
2020-03-16,GOOGL,53.25
2020-03-16,JNJ,108.06
2020-03-16,JPM,75.03
2020-03-16,META,145.0
2020-03-16,MSFT,128.93
2020-03-16,NVDA,4.89
2020-03-16,PG,93.99
2020-03-16,XOM,26.48
2020-03-17,AAPL,61.15
2020-03-17,AMZN,90.39
2020-03-17,GOOGL,55.48
2020-03-17,JNJ,116.1
2020-03-17,JPM,79.61
2020-03-17,META,148.38
2020-03-17,MSFT,139.55
2020-03-17,NVDA,5.41
2020-03-17,PG,102.43
2020-03-17,XOM,28.26
2020-03-18,AAPL,59.66
2020-03-18,AMZN,91.5
2020-03-18,GOOGL,54.15
2020-03-18,JNJ,114.72
2020-03-18,JPM,71.23
2020-03-18,META,145.94
2020-03-18,MSFT,133.67
2020-03-18,NVDA,5.05
2020-03-18,PG,101.74
2020-03-18,XOM,25.43
2020-03-19,AAPL,59.2
2020-03-19,AMZN,94.05
2020-03-19,GOOGL,55.17
2020-03-19,JNJ,107.99
2020-03-19,JPM,72.43
2020-03-19,META,152.07
2020-03-19,MSFT,135.87
2020-03-19,NVDA,5.3
2020-03-19,PG,96.01
2020-03-19,XOM,26.43
2020-03-20,AAPL,55.44
2020-03-20,AMZN,92.3
2020-03-20,GOOGL,53.01
2020-03-20,JNJ,101.91
2020-03-20,JPM,70.9
2020-03-20,META,148.69
2020-03-20,MSFT,130.77
2020-03-20,NVDA,5.12
2020-03-20,PG,88.73
2020-03-20,XOM,25.14
2020-03-23,AAPL,54.26
2020-03-23,AMZN,95.14
2020-03-23,GOOGL,52.31
2020-03-23,JNJ,94.47
2020-03-23,JPM,67.1
2020-03-23,META,147.07
2020-03-23,MSFT,129.46
2020-03-23,NVDA,5.3
2020-03-23,PG,84.63
2020-03-23,XOM,24.15
2020-03-24,AAPL,59.71
2020-03-24,AMZN,97.0
2020-03-24,GOOGL,56.08
2020-03-24,JNJ,101.3
2020-03-24,JPM,75.09
2020-03-24,META,159.86
2020-03-24,MSFT,141.23
2020-03-24,NVDA,6.21
2020-03-24,PG,89.46
2020-03-24,XOM,27.21
2020-03-25,AAPL,59.38
2020-03-25,AMZN,94.29
2020-03-25,GOOGL,54.67
2020-03-25,JNJ,101.49
2020-03-25,JPM,77.89
2020-03-25,META,155.13
2020-03-25,MSFT,139.88
2020-03-25,NVDA,6.12
2020-03-25,PG,87.42
2020-03-25,XOM,28.63
2020-03-26,AAPL,62.5
2020-03-26,AMZN,97.77
2020-03-26,GOOGL,57.71
2020-03-26,JNJ,107.59
2020-03-26,JPM,83.31
2020-03-26,META,162.21
2020-03-26,MSFT,148.63
2020-03-26,NVDA,6.41
2020-03-26,PG,93.02
2020-03-26,XOM,29.8
2020-03-27,AAPL,59.92
2020-03-27,AMZN,95.0
2020-03-27,GOOGL,55.1
2020-03-27,JNJ,104.69
2020-03-27,JPM,77.38
2020-03-27,META,155.7
2020-03-27,MSFT,142.53
2020-03-27,NVDA,6.29
2020-03-27,PG,95.44
2020-03-27,XOM,28.37
2020-03-30,AAPL,61.63
2020-03-30,AMZN,98.2
2020-03-30,GOOGL,56.89
2020-03-30,JNJ,113.06
2020-03-30,JPM,79.39
2020-03-30,META,164.8
2020-03-30,MSFT,152.55
2020-03-30,NVDA,6.61
2020-03-30,PG,99.62
2020-03-30,XOM,28.79
2020-03-31,AAPL,61.5
2020-03-31,AMZN,97.49
2020-03-31,GOOGL,57.66
2020-03-31,JNJ,111.46
2020-03-31,JPM,76.45
2020-03-31,META,165.64
2020-03-31,MSFT,150.15
2020-03-31,NVDA,6.56
2020-03-31,PG,95.29
2020-03-31,XOM,29.15
2020-04-01,AAPL,58.26
2020-04-01,AMZN,95.39
2020-04-01,GOOGL,54.69
2020-04-01,JNJ,109.49
2020-04-01,JPM,71.63
2020-04-01,META,158.49
2020-04-01,MSFT,144.82
2020-04-01,NVDA,6.05
2020-04-01,PG,94.71
2020-04-01,XOM,28.81
2020-04-02,AAPL,59.24
2020-04-02,AMZN,95.94
2020-04-02,GOOGL,55.43
2020-04-02,JNJ,113.18
2020-04-02,JPM,74.31
2020-04-02,META,157.09
2020-04-02,MSFT,147.82
2020-04-02,NVDA,6.36
2020-04-02,PG,99.1
2020-04-02,XOM,31.02
2020-04-03,AAPL,58.39
2020-04-03,AMZN,95.33
2020-04-03,GOOGL,54.23
2020-04-03,JNJ,114.05
2020-04-03,JPM,72.11
2020-04-03,META,153.11
2020-04-03,MSFT,146.46
2020-04-03,NVDA,6.07
2020-04-03,PG,99.69
2020-04-03,XOM,30.1
2020-04-06,AAPL,63.48
2020-04-06,AMZN,99.88
2020-04-06,GOOGL,58.72
2020-04-06,JNJ,118.8
2020-04-06,JPM,76.75
2020-04-06,META,164.4
2020-04-06,MSFT,157.35
2020-04-06,NVDA,6.68
2020-04-06,PG,102.05
2020-04-06,XOM,31.07
2020-04-07,AAPL,62.74
2020-04-07,AMZN,100.58
2020-04-07,GOOGL,58.68
2020-04-07,JNJ,116.86
2020-04-07,JPM,77.76
2020-04-07,META,167.66
2020-04-07,MSFT,155.65
2020-04-07,NVDA,6.45
2020-04-07,PG,97.69
2020-04-07,XOM,31.66
2020-04-08,AAPL,64.35
2020-04-08,AMZN,102.15
2020-04-08,GOOGL,59.9
2020-04-08,JNJ,121.77
2020-04-08,JPM,80.9
2020-04-08,META,173.07
2020-04-08,MSFT,157.22
2020-04-08,NVDA,6.65
2020-04-08,PG,99.71
2020-04-08,XOM,33.66
2020-04-09,AAPL,64.81
2020-04-09,AMZN,102.14
2020-04-09,GOOGL,59.88
2020-04-09,JNJ,120.05
2020-04-09,JPM,88.16
2020-04-09,META,173.97
2020-04-09,MSFT,157.23
2020-04-09,NVDA,6.55
2020-04-09,PG,99.32
2020-04-09,XOM,33.11
2020-04-13,AAPL,66.09
2020-04-13,AMZN,108.44
2020-04-13,GOOGL,60.07
2020-04-13,JNJ,118.81
2020-04-13,JPM,84.24
2020-04-13,META,173.58
2020-04-13,MSFT,157.58
2020-04-13,NVDA,6.72
2020-04-13,PG,100.44
2020-04-13,XOM,32.83
2020-04-14,AAPL,69.42
2020-04-14,AMZN,114.17
2020-04-14,GOOGL,62.79
2020-04-14,JNJ,124.13
2020-04-14,JPM,81.93
2020-04-14,META,176.93
2020-04-14,MSFT,165.38
2020-04-14,NVDA,7.07
2020-04-14,PG,104.78
2020-04-14,XOM,32.57
2020-04-15,AAPL,68.79
2020-04-15,AMZN,115.38
2020-04-15,GOOGL,62.39
2020-04-15,JNJ,125.51
2020-04-15,JPM,77.89
2020-04-15,META,175.74
2020-04-15,MSFT,163.64
2020-04-15,NVDA,6.99
2020-04-15,PG,105.01
2020-04-15,XOM,31.08
2020-04-16,AAPL,69.34
2020-04-16,AMZN,120.41
2020-04-16,GOOGL,62.4
2020-04-16,JNJ,127.22
2020-04-16,JPM,74.92
2020-04-16,META,175.03
2020-04-16,MSFT,168.56
2020-04-16,NVDA,7.34
2020-04-16,PG,105.25
2020-04-16,XOM,30.06
2020-04-17,AAPL,68.4
2020-04-17,AMZN,118.75
2020-04-17,GOOGL,63.47
2020-04-17,JNJ,129.22
2020-04-17,JPM,81.66
2020-04-17,META,178.0
2020-04-17,MSFT,170.04
2020-04-17,NVDA,7.28
2020-04-17,PG,108.01
2020-04-17,XOM,33.18
2020-04-20,AAPL,66.98
2020-04-20,AMZN,119.68
2020-04-20,GOOGL,62.58
2020-04-20,JNJ,128.92
2020-04-20,JPM,78.68
2020-04-20,META,177.0
2020-04-20,MSFT,166.67
2020-04-20,NVDA,7.15
2020-04-20,PG,104.47
2020-04-20,XOM,31.62
2020-04-21,AAPL,64.91
2020-04-21,AMZN,116.41
2020-04-21,GOOGL,60.15
2020-04-21,JNJ,127.23
2020-04-21,JPM,76.4
2020-04-21,META,169.62
2020-04-21,MSFT,159.78
2020-04-21,NVDA,6.71
2020-04-21,PG,103.67
2020-04-21,XOM,31.45
2020-04-22,AAPL,66.78
2020-04-22,AMZN,118.17
2020-04-22,GOOGL,62.45
2020-04-22,JNJ,130.04
2020-04-22,JPM,76.65
2020-04-22,META,181.02
2020-04-22,MSFT,165.2
2020-04-22,NVDA,7.13
2020-04-22,PG,103.43
2020-04-22,XOM,32.34
2020-04-23,AAPL,66.52
2020-04-23,AMZN,119.97
2020-04-23,GOOGL,63.08
2020-04-23,JNJ,132.19
2020-04-23,JPM,76.69
2020-04-23,META,183.85
2020-04-23,MSFT,163.2
2020-04-23,NVDA,7.07
2020-04-23,PG,104.12
2020-04-23,XOM,33.36
2020-04-24,AAPL,68.44
2020-04-24,AMZN,120.51
2020-04-24,GOOGL,63.35
2020-04-24,JNJ,131.63
2020-04-24,JPM,77.82
2020-04-24,META,188.75
2020-04-24,MSFT,166.18
2020-04-24,NVDA,7.21
2020-04-24,PG,103.58
2020-04-24,XOM,33.57
2020-04-27,AAPL,68.49
2020-04-27,AMZN,118.8
2020-04-27,GOOGL,63.07
2020-04-27,JNJ,131.15
2020-04-27,JPM,81.18
2020-04-27,META,186.2
2020-04-27,MSFT,165.71
2020-04-27,NVDA,7.4
2020-04-27,PG,102.42
2020-04-27,XOM,33.73
2020-04-28,AAPL,67.38
2020-04-28,AMZN,115.7
2020-04-28,GOOGL,61.17
2020-04-28,JNJ,128.68
2020-04-28,JPM,81.75
2020-04-28,META,181.64
2020-04-28,MSFT,161.67
2020-04-28,NVDA,7.26
2020-04-28,PG,101.93
2020-04-28,XOM,34.52
2020-04-29,AAPL,69.59
2020-04-29,AMZN,118.64
2020-04-29,GOOGL,66.61
2020-04-29,JNJ,127.71
2020-04-29,JPM,83.96
2020-04-29,META,192.84
2020-04-29,MSFT,168.93
2020-04-29,NVDA,7.43
2020-04-29,PG,102.1
2020-04-29,XOM,36.44
2020-04-30,AAPL,71.06
2020-04-30,AMZN,123.7
2020-04-30,GOOGL,66.83
2020-04-30,JNJ,127.54
2020-04-30,JPM,82.16
2020-04-30,META,203.29
2020-04-30,MSFT,170.62
2020-04-30,NVDA,7.28
2020-04-30,PG,102.79
2020-04-30,XOM,35.68
2020-05-01,AAPL,69.91
2020-05-01,AMZN,114.3
2020-05-01,GOOGL,65.37
2020-05-01,JNJ,126.05
2020-05-01,JPM,80.0
2020-05-01,META,200.87
2020-05-01,MSFT,166.2
2020-05-01,NVDA,7.04
2020-05-01,PG,101.87
2020-05-01,XOM,33.12
2020-05-04,AAPL,70.9
2020-05-04,AMZN,115.8
2020-05-04,GOOGL,65.65
2020-05-04,JNJ,126.03
2020-05-04,JPM,79.05
2020-05-04,META,203.84
2020-05-04,MSFT,170.27
2020-05-04,NVDA,7.25
2020-05-04,PG,100.96
2020-05-04,XOM,34.46
2020-05-05,AAPL,71.97
2020-05-05,AMZN,115.89
2020-05-05,GOOGL,66.95
2020-05-05,JNJ,127.08
2020-05-05,JPM,78.93
2020-05-05,META,205.63
2020-05-05,MSFT,172.1
2020-05-05,NVDA,7.32
2020-05-05,PG,101.16
2020-05-05,XOM,34.42
2020-05-06,AAPL,72.71
2020-05-06,AMZN,117.56
2020-05-06,GOOGL,66.77
2020-05-06,JNJ,125.87
2020-05-06,JPM,77.45
2020-05-06,META,207.02
2020-05-06,MSFT,173.79
2020-05-06,NVDA,7.42
2020-05-06,PG,98.63
2020-05-06,XOM,33.77
2020-05-07,AAPL,73.46
2020-05-07,AMZN,118.38
2020-05-07,GOOGL,67.95
2020-05-07,JNJ,125.45
2020-05-07,JPM,78.25
2020-05-07,META,209.79
2020-05-07,MSFT,174.8
2020-05-07,NVDA,7.59
2020-05-07,PG,97.82
2020-05-07,XOM,33.96
2020-05-08,AAPL,75.21
2020-05-08,AMZN,118.98
2020-05-08,GOOGL,68.7
2020-05-08,JNJ,126.4
2020-05-08,JPM,79.53
2020-05-08,META,210.88
2020-05-08,MSFT,175.83
2020-05-08,NVDA,7.78
2020-05-08,PG,101.11
2020-05-08,XOM,35.45
2020-05-11,AAPL,76.39
2020-05-11,AMZN,120.45
2020-05-11,GOOGL,69.65
2020-05-11,JNJ,126.75
2020-05-11,JPM,77.19
2020-05-11,META,211.7
2020-05-11,MSFT,177.79
2020-05-11,NVDA,8.03
2020-05-11,PG,100.55
2020-05-11,XOM,35.12
2020-05-12,AAPL,75.52
2020-05-12,AMZN,117.85
2020-05-12,GOOGL,68.24
2020-05-12,JNJ,125.07
2020-05-12,JPM,74.67
